Deg_Kart_No;Yas;Kart_Grubu;Etkinlik_Adi;Satıs_Dönemi;Bilet_Adedi;Birim_Bilet_Fiyati;Toplam_Bilet_Fiyati;Indirimli_Birim_Fiyat;Indirim_Kaybi;Net_Satis_Geliri;Odeme_Tipi;Satis_Kanalı
1000029691;2;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000029604;40;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000029596;30;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000029397;32;CC;G;Genel Satis;1;225;225;180;45;180;Kart;Internet  
1000029336;36;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000029207;29;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000029111;28;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000029059;28;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000029051;43;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000029050;32;CC;G;Genel Satis;1;375;375;300;75;300;Kart;Internet  
1000028920;52;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000028854;41;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000028491;59;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000028152;30;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000028101;55;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000027993;35;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000027852;35;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000027711;69;CC;G;Genel Satis;1;225;225;180;45;180;Kart;Internet  
1000027510;42;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000027501;54;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000027457;26;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000027395;30;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000027379;46;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000027269;38;CC;G;Genel Satis;1;300;300;240;60;240;Kart;Internet  
1000026841;38;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000026726;61;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000026305;59;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000025739;51;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000025706;34;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000025660;33;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000025609;53;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000026398;26;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000026382;32;CC;G;Genel Satis;1;225;225;180;45;180;Kart;Internet  
1000026357;24;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000026351;32;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Internet  
1000025707;31;CC;G;Genel Satis;1;375;375;300;75;300;Kart;Internet  
1000025145;85;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000021310;89;CC;G;Genel Satis;1;225;225;180;45;180;Kart;Internet
1000009674;75;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000007663;83;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000005668;24;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000005432;66;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000003381;26;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000002976;25;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000002880;24;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000002821;22;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000000717;69;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000034321;70;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000034172;24;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000034014;14;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000033823;26;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000033152;24;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000033049;71;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000032736;23;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000030717;22;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000030622;24;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000030537;25;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000030413;18;CC;A;Genel Satis;2;1125;2250;900;450;1800;Kart;Perakende 
1000030228;83;CC;A;Genel Satis;2;1125;2250;900;450;1800;Kart;Perakende 
1000030202;22;CC;E;Genel Satis;2;112.5;225;90;45;180;Kart;Ana Gişe
1000030126;23;CC;E;Genel Satis;-2;-112.5;-225;-90;-45;-180;Kart;Ana Gişe
1000029577;24;CC;D;On Satis;2;675;1350;540;270;1080;Kart;Çağrı Merk
1000029563;26;CC;D;On Satis;2;450;900;360;180;720;Kart;Internet  
1000029516;24;CC;D;On Satis;2;937.5;1875;750;375;1500;Kart;Internet  
1000029510;25;CC;D;On Satis;2;450;900;360;180;720;Kart;Internet  
1000029506;20;CC;D;On Satis;2;937.5;1875;750;375;1500;Kart;Internet  
1000029473;23;CC;G;Genel Satis;2;262.5;525;210;105;420;Kart;Internet
1000029401;24;CC;D;Genel Satis;2;375;750;300;150;600;Kart;Internet
1000029198;20;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000029124;24;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000029001;24;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000028156;27;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000027719;25;CC;J;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000027454;25;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000027381;22;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000027229;22;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000027221;20;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000027172;73;CC;J;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000027006;21;CC;D;On Satis;2;450;900;360;180;720;Kart;Internet
1000026818;21;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000026184;19;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000026086;22;CC;D;On Satis;1;281.25;281.25;225;56.25;225;Kart;Internet
1000033359;38;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000030706;46;CC;D;On Satis;1;337.5;337.5;270;67.5;270;Kart;Internet
1000030701;41;CC;E;On Satis;2;45;90;45;0;90;Kart;Internet
1000029454;29;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000029403;37;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000033858;33;CC;D;On Satis;1;450;450;360;90;360;Kart;Internet
1000029232;46;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000029093;59;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000027939;26;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000027932;35;CC;B;Genel Satis;2;937.5;1875;750;375;1500;Kart;Internet
1000026878;37;CC;E;Genel Satis;2;112.5;225;90;45;180;Kart;Internet
1000028849;22;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000027162;28;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000031726;79;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000031358;52;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000030757;55;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000030455;60;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000028055;46;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000035200;41;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000019916;46;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000017753;41;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000013539;70;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000006869;39;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000034672;67;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000002394;56;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000033216;39;CC;F;Genel Satis;1;93.75;93.75;75;18.75;75;Nakit;Ana Gişe  
1000026589;50;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000004956;73;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000032525;62;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000032324;73;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000032157;74;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000024421;72;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000021295;48;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000019903;57;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000016377;87;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000024523;64;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000023187;40;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000022433;65;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000021737;66;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000020731;70;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000019518;47;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000017562;51;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000034938;50;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000014974;51;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000009218;36;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000005351;86;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000002704;52;CC;F;Genel Satis;1;37.5;37.5;37.5;0;37.5;Nakit;Perakende 
1000001687;56;CC;F;Genel Satis;1;93.75;93.75;75;18.75;75;Nakit;Ana Gişe  
1000033408;48;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000022204;71;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000022132;50;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000007850;40;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000032592;68;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000031149;69;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Çağrı Merk
1000030638;47;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000029636;48;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Çağrı Merk
1000027377;67;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000025757;27;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000025726;44;CC;E;On Satis;1;45;45;45;0;45;Kart;Çağrı Merk
1000023147;48;CC;E;On Satis;1;45;45;45;0;45;Kart;Çağrı Merk
1000035123;46;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000022064;40;CC;E;Genel Satis;1;112.5;112.5;90;22.5;90;Kart;Perakende
1000021904;48;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000020387;71;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000020199;41;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000019310;78;CC;E;On Satis;1;45;45;45;0;45;Kart;Çağrı Merk
1000034992;40;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000016281;82;CC;E;On Satis;1;45;45;45;0;45;Kart;Çağrı Merk
1000016135;43;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000015933;47;CC;E;On Satis;1;45;45;45;0;45;Kart;Çağrı Merk
1000014054;57;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Çağrı Merk
1000012724;51;CC;E;On Satis;1;45;45;45;0;45;Kart;Çağrı Merk
1000012218;38;CC;A;On Satis;1;937.5;937.5;750;187.5;750;Kart;Ana Gişe  
1000026444;40;CC;A;On Satis;4;1125;4500;900;900;3600;Kart;Ana Gişe  
1000024767;68;CC;A;On Satis;2;1125;2250;900;450;1800;Kart;Ana Gişe  
1000024543;63;CC;A;On Satis;4;1125;4500;900;900;3600;Kart;Ana Gişe  
1000024276;57;CC;A;On Satis;2;1312.5;2625;1050;525;2100;Kart;Ana Gişe  
1000023821;34;CC;A;On Satis;4;1312.5;5250;1050;1050;4200;Kart;Ana Gişe  
1000035149;36;CC;A;On Satis;2;1125;2250;900;450;1800;Kart;Ana Gişe  
1000023606;56;CC;A;On Satis;2;937.5;1875;750;375;1500;Kart;Ana Gişe  
1000023505;65;CC;A;On Satis;4;675;2700;540;540;2160;Kart;Ana Gişe  
1000023304;42;CC;A;On Satis;2;675;1350;540;270;1080;Kart;Ana Gişe  
1000022854;59;CC;A;On Satis;1;937.5;937.5;750;187.5;750;Kart;Ana Gişe  
1000022842;61;CC;A;On Satis;4;1125;4500;900;900;3600;Kart;Ana Gişe  
1000022649;42;CC;A;On Satis;2;1125;2250;900;450;1800;Kart;Ana Gişe  
1000022640;35;CC;A;On Satis;4;1125;4500;900;900;3600;Kart;Ana Gişe  
1000022614;36;CC;A;On Satis;2;1312.5;2625;1050;525;2100;Kart;Ana Gişe  
1000022608;66;CC;A;On Satis;4;1312.5;5250;1050;1050;4200;Kart;Ana Gişe  
1000022406;36;CC;A;On Satis;2;1125;2250;900;450;1800;Kart;Ana Gişe  
1000022161;50;CC;A;On Satis;2;937.5;1875;750;375;1500;Kart;Ana Gişe  
1000022011;41;CC;A;On Satis;4;675;2700;540;540;2160;Kart;Ana Gişe  
1000021849;44;CC;A;On Satis;2;675;1350;540;270;1080;Kart;Ana Gişe  
1000021794;58;CC;F;Genel Satis;2;93.75;187.5;60;67.5;120;Kart;Internet  
1000021764;53;CC;F;Genel Satis;2;93.75;187.5;60;67.5;120;Kart;Internet  
1000021056;46;CC;E;Genel Satis;2;112.5;225;90;45;180;Kart;Organizatr
1000020853;60;CC;E;Genel Satis;2;112.5;225;90;45;180;Kart;Organizatr
1000020637;44;CC;E;Genel Satis;2;112.5;225;90;45;180;Kart;Organizatr
1000020594;40;CC;E;Genel Satis;2;112.5;225;90;45;180;Kart;Organizatr
1000020517;37;CC;B;Genel Satis;1;562.5;562.5;450;112.5;450;Kart;Organizatr
1000019977;53;CC;E;Genel Satis;1;45;45;45;0;45;Kart;Organizatr
1000019946;39;CC;C;Genel Satis;1;937.5;937.5;750;187.5;750;Kart;Internet  
1000018786;34;CC;C;Genel Satis;1;937.5;937.5;750;187.5;750;Kart;Internet  
1000018766;61;CC;F;Genel Satis;1;93.75;93.75;75;18.75;75;Nakit;Ana Gişe  
1000018300;37;CC;F;Genel Satis;1;93.75;93.75;75;18.75;75;Nakit;Ana Gişe  
1000018179;40;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Organizatr
1000018048;62;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Organizatr
1000016932;57;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Organizatr
1000015836;72;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Organizatr
1000015732;42;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Organizatr
1000015657;55;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Organizatr
1000015361;53;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Organizatr
1000014961;36;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Organizatr
1000014550;40;CC;F;On Satis;1;37.5;37.5;37.5;0;37.5;Kart;Organizatr
1000014415;55;CC;E;On Satis;1;45;45;45;0;45;Kart;Organizatr
1000013554;65;CC;E;On Satis;1;45;45;45;0;45;Kart;Organizatr
1000012649;35;CC;E;On Satis;1;45;45;45;0;45;Kart;Organizatr
1000012542;68;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Organizatr
1000011905;38;CC;E;On Satis;1;45;45;45;0;45;Kart;Organizatr
1000034830;56;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Organizatr
1000011231;42;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Organizatr
1000010740;23;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Organizatr
1000010537;61;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Organizatr
1000010474;33;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Organizatr
1000009952;31;CC;E;On Satis;1;45;45;45;0;45;Kart;Organizatr
1000009356;44;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Organizatr
1000009186;56;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Organizatr
1000009132;57;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Organizatr
1000008955;44;CC;E;On Satis;1;45;45;45;0;45;Kart;Organizatr
1000008755;28;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Organizatr
1000008559;38;CC;E;On Satis;1;45;45;45;0;45;Kart;Organizatr
1000008546;38;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Organizatr
1000008284;31;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Organizatr
1000007756;39;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Organizatr
1000007704;60;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Organizatr
1000034729;53;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000007447;35;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000006841;34;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Internet
1000034713;37;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000006458;26;CC;E;On Satis;1;45;45;45;0;45;Kart;Internet
1000006432;56;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000006117;61;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000006001;80;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Internet
1000005918;40;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000005887;37;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000005846;31;CC;G;Genel Satis;2;300;600;240;120;480;Kart;Internet
1000005648;29;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000005522;39;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Internet
1000005439;42;CC;G;Genel Satis;1;225;225;180;45;180;Kart;Internet
1000005396;36;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000005261;29;CC;E;On Satis;1;112.5;112.5;90;22.5;90;Kart;Internet
1000005099;51;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Internet
1000005092;29;CC;F;Genel Satis;1;93.75;93.75;75;18.75;75;Nakit;Ana Gişe  
1000005000;57;CC;F;Genel Satis;1;93.75;93.75;75;18.75;75;Nakit;Ana Gişe  
1000004773;42;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Ana Gişe  
1000004764;32;CC;F;On Satis;2;93.75;187.5;60;67.5;120;Kart;Ana Gişe  
1000004732;26;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Ana Gişe  
1000004596;44;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Ana Gişe  
1000004203;52;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Ana Gişe  
1000004018;27;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Ana Gişe  
1000003762;61;CC;F;On Satis;1;37.5;37.5;7.5;30;7.5;Kart;Internet  
1000003543;39;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Ana Gişe  
1000003434;50;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Ana Gişe  
1000003389;26;CC;F;On Satis;2;93.75;187.5;60;67.5;120;Kart;Ana Gişe  
1000003374;43;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Ana Gişe  
1000003221;33;CC;F;On Satis;1;37.5;37.5;7.5;30;7.5;Kart;Ana Gişe  
1000003151;34;CC;A;On Satis;2;187.5;375;150;75;300;Kart;Ana Gişe  
1000003026;32;CC;C;On Satis;1;187.5;187.5;150;37.5;150;Kart;Çağrı Merk
1000002903;66;CC;F;On Satis;1;37.5;37.5;7.5;30;7.5;Kart;Ana Gişe  
1000002808;33;CC;C;On Satis;2;225;450;180;90;360;Kart;Çağrı Merk
1000002655;54;CC;F;On Satis;2;93.75;187.5;60;67.5;120;Kart;Ana Gişe  
1000034564;42;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Ana Gişe  
1000001708;43;CC;C;On Satis;2;300;600;240;120;480;Kart;Çağrı Merk
1000001677;54;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Ana Gişe  
1000001615;43;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Ana Gişe  
1000001588;28;CC;F;On Satis;2;93.75;187.5;60;67.5;120;Kart;Ana Gişe  
1000001513;51;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Ana Gişe  
1000001463;31;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Ana Gişe  
1000001288;31;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Ana Gişe  
1000001223;24;CC;F;On Satis;1;37.5;37.5;7.5;30;7.5;Kart;Internet  
1000001214;33;CC;F;On Satis;2;93.75;187.5;60;67.5;120;Kart;Ana Gişe  
1000001122;29;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Ana Gişe  
1000000798;29;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Ana Gişe  
1000000758;47;CC;F;On Satis;2;93.75;187.5;60;67.5;120;Kart;Ana Gişe  
1000000748;33;CC;F;On Satis;1;93.75;93.75;60;33.75;60;Kart;Ana Gişe  
1000000722;33;CC;F;On Satis;1;37.5;37.5;7.5;30;7.5;Kart;Ana Gişe  
1000034553;25;CC;A;On Satis;2;187.5;375;150;75;300;Kart;Ana Gişe  
1000000561;45;CC;C;On Satis;1;187.5;187.5;150;37.5;150;Kart;Çağrı Merk
1000000486;49;CC;F;On Satis;1;37.5;37.5;7.5;30;7.5;Kart;Ana Gişe  
1000034445;37;CC;F;On Satis;2;93.75;187.5;60;67.5;120;Kart;Ana Gişe  
1000034307;37;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Ana Gişe  
1000034062;42;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Ana Gişe  
1000034000;36;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Ana Gişe  
1000033959;61;CC;C;On Satis;2;300;600;240;120;480;Kart;Çağrı Merk
1000033880;35;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Ana Gişe  
1000033865;44;CC;D;On Satis;2;56.25;112.5;56.25;0;112.5;Kart;Ana Gişe
1000033838;31;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Çağrı Merk
1000033652;40;CC;D;On Satis;1;56.25;56.25;56.25;0;56.25;Kart;Ana Gişe
1000033643;46;CC;E;On Satis;2;112.5;225;67.5;90;135;Kart;Çağrı Merk
1000033606;53;CC;E;On Satis;2;112.5;225;67.5;90;135;Kart;Çağrı Merk
1000033468;39;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Çağrı Merk
1000033455;52;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Çağrı Merk
1000033316;57;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Çağrı Merk
1000033107;28;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Çağrı Merk
1000033101;29;CC;E;On Satis;2;112.5;225;67.5;90;135;Kart;Çağrı Merk
1000032881;20;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Çağrı Merk
1000032738;43;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Internet
1000032549;28;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000031076;36;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Internet
1000030888;25;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Çağrı Merk
1000030803;37;CC;E;On Satis;1;112.5;112.5;67.5;45;67.5;Kart;Çağrı Merk
1000030761;35;CC;D;On Satis;1;56.25;56.25;56.25;0;56.25;Kart;Ana Gişe
1000030732;40;CC;E;On Satis;2;112.5;225;90;45;180;Kart;Çağrı Merk
1000030700;41;CC;E;On Satis;2;112.5;225;67.5;90;135;Kart;Çağrı Merk
1000030664;40;CC;D;On Satis;1;56.25;56.25;56.25;0;56.25;Kart;Ana Gişe
1000034810;28;CC;D;On Satis;1;56.25;56.25;56.25;0;56.25;Kart;Ana Gişe
1000030521;27;CC;D;On Satis;2;56.25;112.5;56.25;0;112.5;Kart;Ana Gişe
1000030466;45;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000030424;37;CC;G;Genel Satis;2;300;600;240;120;480;Kart;Internet  
1000030263;46;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000030230;52;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000030188;28;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000030138;41;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
1000030084;35;CC;G;Genel Satis;2;225;450;180;90;360;Kart;Internet  
1000029607;54;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000029543;71;CC;F;On Satis;1;93.75;93.75;75;18.75;75;Kart;Internet  
1000029485;46;CC;F;On Satis;2;93.75;187.5;75;37.5;150;Kart;Internet  
