Deg_Uye_iD;Deg_iD;Kart_Grubu;Uyelik_Tipi;VALiD_TO;il;iLcE;Yas;Kanal
873;1000001365;FF;Yeni;30.04.2017;istanbul;Kucukyali;39;IKSV
874;1000001366;DD;Yeni;30.04.2017;istanbul;Kadikoy;24;IKSV
876;1000001368;CC;Yeni;30.04.2017;istanbul;Bakirkoy;30;IKSV
877;1000001369;DD;Yeni;30.04.2017;istanbul;Galata;69;IKSV
878;1000001370;FF;Yeni;30.04.2017;istanbul;uskudar;57;IKSV
879;1000001371;FF;Yeni;30.04.2017;istanbul;sisli;36;IKSV
880;1000001372;FF;Yeni;30.04.2017;istanbul;sisli;26;IKSV
881;1000001373;FF;Yeni;30.04.2017;istanbul;Zeytinburnu;31;IKSV
882;1000001374;FF;Yeni;30.04.2017;istanbul;sisli;30;IKSV
883;1000001375;DD;Yeni;30.04.2017;istanbul;N/A;73;IKSV
884;1000001378;DD;Yeni;30.04.2017;istanbul;Kadikoy;27;IKSV
885;1000001380;DD;Yeni;30.04.2017;istanbul;sisli;72;IKSV
886;1000001382;FF;Yeni;30.04.2017;istanbul;Bebek;48;IKSV
887;1000001383;FF;Yeni;30.04.2017;istanbul;Besiktas;32;IKSV
888;1000001384;FF;Yeni;30.04.2017;istanbul;Kartal;39;IKSV
889;1000001387;FF;Yeni;30.04.2017;istanbul;Kartal;39;IKSV
890;1000001388;FF;Yeni;30.04.2017;istanbul;cekmekoy;23;IKSV
891;1000001389;FF;Yeni;30.04.2017;istanbul;umraniye;25;IKSV
892;1000001390;FF;Yeni;30.04.2017;istanbul;uskudar;26;IKSV
893;1000001391;FF;Yeni;30.04.2017;istanbul;Sariyer;28;IKSV
894;1000001392;FF;Yeni;30.04.2017;istanbul;cekmekoy;23;IKSV
895;1000001393;FF;Yeni;30.04.2017;istanbul;cekmekoy;33;IKSV
897;1000001396;CC;Yeni;30.04.2017;istanbul;Kadikoy;66;IKSV
898;1000001399;FF;Yeni;30.04.2017;istanbul;sisli;38;IKSV
899;1000001402;FF;Yeni;30.04.2017;istanbul;sisli;47;IKSV
900;1000001404;FF;Yeni;30.04.2017;istanbul;Tesvikiye;28;IKSV
901;1000001405;FF;Yeni;30.04.2017;istanbul;Tesvikiye;28;IKSV
902;1000001406;FF;Yeni;30.04.2017;istanbul;Kadikoy;34;IKSV
903;1000001407;FF;Yeni;30.04.2017;istanbul;Besiktas;33;IKSV
904;1000001409;FF;Yeni;30.04.2017;istanbul;Levent;42;IKSV
905;1000001410;FF;Yeni;30.04.2017;istanbul;Levent;37;IKSV
906;1000001411;FF;Yeni;30.04.2017;istanbul;Levent;36;IKSV
907;1000001412;FF;Yeni;30.04.2017;istanbul;Levent;49;IKSV
908;1000001413;CC;Yeni;30.04.2017;istanbul;Beyoglu;43;IKSV
909;1000001416;CC;Yeni;30.04.2017;istanbul;Sariyer;33;IKSV
910;1000001418;FF;Yeni;30.04.2017;istanbul;Avcilar;35;IKSV
911;1000001420;FF;Yeni;30.04.2017;istanbul;Avcilar;38;IKSV
912;1000001422;CC;Yeni;30.04.2017;istanbul;sisli;42;IKSV
913;1000001424;DD;Yeni;30.04.2017;istanbul;Kartal;29;IKSV
914;1000001425;CC;Yeni;30.04.2017;istanbul;cengelkoy;33;IKSV
915;1000001428;FF;Yeni;30.04.2017;istanbul;sisli;34;IKSV
916;1000001429;CC;Yeni;30.04.2017;istanbul;Ferikoy;28;IKSV
917;1000001431;CC;Yeni;30.04.2017;istanbul;sisli;39;IKSV
918;1000001433;CC;Yeni;30.04.2017;istanbul;sisli;33;IKSV
919;1000001435;CC;Yeni;30.04.2017;istanbul;Besiktas;30;IKSV
920;1000001438;CC;Yeni;30.04.2017;istanbul;Sariyer;33;IKSV
921;1000001440;CC;Yeni;30.04.2017;istanbul;Kadikoy;34;IKSV
922;1000001442;CC;Yeni;30.04.2017;istanbul;Gayrettepe;29;IKSV
923;1000001444;CC;Yeni;30.04.2017;istanbul;sisli;33;IKSV
924;1000001446;CC;Yeni;30.04.2017;istanbul;sisli;44;IKSV
925;1000001448;CC;Yeni;30.04.2017;istanbul;Beyoglu;38;IKSV
926;1000001451;CC;Yeni;30.04.2017;istanbul;Besiktas;42;IKSV
927;1000001454;CC;Yeni;30.04.2017;istanbul;Gayrettepe;41;IKSV
928;1000001456;CC;Yeni;30.04.2017;istanbul;Besiktas;43;IKSV
929;1000001459;CC;Yeni;30.04.2017;istanbul;Sariyer;40;IKSV
930;1000001461;CC;Yeni;30.04.2017;istanbul;Beyoglu;31;Internet
932;1000001466;CC;Yeni;30.04.2017;istanbul;Kadikoy;39;IKSV
933;1000001470;CC;Yeni;30.04.2017;istanbul;umraniye;32;IKSV
934;1000001471;CC;Yeni;30.04.2017;istanbul;Maslak;51;IKSV
935;1000001472;CC;Yeni;30.04.2017;istanbul;Maslak;48;IKSV
936;1000001473;CC;Yeni;30.04.2017;istanbul;Maslak;34;IKSV
937;1000001475;CC;Yeni;30.04.2017;istanbul;Maslak;50;IKSV
1037;1000001657;CC;Yeni;30.04.2017;istanbul;Akatlar;N/A;Internet
1081;1000001735;CC;Yeni;30.04.2017;istanbul;N/A;N/A;Internet
1222;1000001923;CC;Yeni;30.04.2017;istanbul;Atasehir;N/A;Internet
1641;1000002571;DD;Yenileme;30.04.2017;istanbul;Besiktas;73;IKSV
1690;1000002644;CC;Kat. Yükseltme;30.04.2017;istanbul;Kavacik;35;IKSV
1696;1000002653;CC;Yeni;30.04.2017;istanbul;Kadikoy;54;IKSV
1723;1000002701;CC;Kat. İndirme;30.04.2017;istanbul;Beyoglu;52;IKSV
1737;1000002724;CC;Yeni;30.04.2017;istanbul;Besiktas;48;IKSV
1802;1000002839;CC;Yenileme;30.04.2017;istanbul;Levent;31;IKSV
1809;1000002853;CC;Yeni;30.04.2017;istanbul;Feneryolu;61;IKSV
1887;1000002993;FF;Yeni;30.04.2017;istanbul;Besiktas;33;IKSV
1991;1000003165;CC;Yenileme;30.04.2017;istanbul;Eyup;38;IKSV
2224;1000003568;CC;Yeni;30.04.2017;istanbul;Tuzla;32;IKSV
2414;1000003944;CC;Kat. Yükseltme;30.04.2017;istanbul;Kadikoy;85;IKSV
2424;1000025481;CC;Yeni;30.04.2017;istanbul;Kadikoy;67;Cagri Merkezi
2498;1000004077;CC;Yenileme;30.04.2017;istanbul;Beyoglu;46;IKSV
2518;1000004122;CC;Kat. Yükseltme;30.04.2017;istanbul;Akaretler;29;IKSV
2551;1000004191;CC;Yenileme;30.04.2017;istanbul;N/A;30;IKSV
2561;1000004217;CC;Yenileme;30.04.2017;istanbul;Sariyer;24;IKSV
2624;1000004356;CC;Yenileme;30.04.2017;istanbul;Kadikoy;35;IKSV
2648;1000004406;CC;Yenileme;30.04.2017;istanbul;N/A;45;IKSV
2686;1000004472;BB;Yenileme;30.04.2017;istanbul;Macka;43;IKSV
2945;1000004976;FF;Yeni;30.04.2017;istanbul;Beyoglu;N/A;Internet
2965;1000005030;CC;Yenileme;30.04.2017;istanbul;uskudar;71;IKSV
2980;1000005064;AA;Kat. Yükseltme;30.04.2017;istanbul;Yenikoy;32;IKSV
3006;1000005106;DD;Yenileme;30.04.2017;istanbul;Kozyatagi;27;IKSV
3111;1000005349;BB;Yenileme;30.04.2017;istanbul;Kandilli;86;IKSV
3149;1000005429;BB;Yenileme;30.04.2017;istanbul;Nisantasi;66;IKSV
3168;1000005470;CC;Yenileme;30.04.2017;istanbul;uskudar;32;IKSV
3172;1000005480;CC;Yeni;30.04.2017;istanbul;Levent;29;IKSV
3236;1000005602;CC;Yenileme;30.04.2017;istanbul;ikitelli;N/A;IKSV
3262;1000005645;CC;Yenileme;30.04.2017;istanbul;Beyoglu;34;IKSV
3307;1000005748;DD;Yenileme;30.04.2017;istanbul;Kadikoy;49;IKSV
3319;1000005779;CC;Yenileme;30.04.2017;istanbul;Besiktas;55;IKSV
3352;1000005884;CC;Yenileme;30.04.2017;istanbul;Sariyer;37;IKSV
3359;1000005905;CC;Yenileme;30.04.2017;istanbul;Kavacik;60;IKSV
3404;1000005999;CC;Yenileme;30.04.2017;istanbul;Levent;80;IKSV
3405;1000006006;CC;Yenileme;30.04.2017;istanbul;Kartal;39;IKSV
3410;1000006015;BB;Yeni;30.04.2017;istanbul;Kadikoy;50;Internet
3414;1000006027;CC;Yenileme;30.04.2017;Kars;Merkez;48;IKSV
3602;1000006374;CC;Yeni;30.04.2017;istanbul;Caferaga;N/A;Internet
3778;1000006697;CC;Yenileme;30.04.2017;istanbul;sisli;31;IKSV
3849;1000006831;CC;Yenileme;30.04.2017;istanbul;Beyoglu;50;IKSV
4465;1000008186;CC;Yenileme;30.04.2017;istanbul;N/A;80;IKSV
4476;1000008232;DD;Yenileme;30.04.2017;istanbul;Nisantasi;82;IKSV
4768;1000008799;CC;Kat. Yükseltme;30.04.2017;istanbul;Maslak;73;IKSV
4962;1000009184;CC;Yenileme;30.04.2017;istanbul;Avcilar;56;IKSV
4977;1000009215;CC;Yenileme;30.04.2017;istanbul;Topkapi;36;IKSV
5104;1000009450;CC;Yeni;30.04.2017;istanbul;Kagithane;33;Internet
5363;1000010031;DD;Yenileme;30.04.2017;istanbul;N/A;76;IKSV
5391;1000010108;CC;Yenileme;30.04.2017;istanbul;sisli;49;IKSV
5542;1000010472;CC;Yeni;30.04.2017;istanbul;Kadikoy;61;Internet
5590;1000010589;CC;Kat. Yükseltme;30.04.2017;istanbul;Kozyatagi;26;IKSV
5705;1000010868;CC;Yenileme;30.04.2017;istanbul;Beyoglu;40;IKSV
5789;1000011043;CC;Yenileme;30.04.2017;istanbul;Suadiye;74;IKSV
5854;1000011245;CC;Yenileme;30.04.2017;istanbul;Maslak;34;IKSV
5861;1000011263;AA;Yenileme;30.04.2017;Bursa;Osmangazi;70;IKSV
5905;1000011345;AA;Yenileme;30.04.2017;istanbul;Macka;56;IKSV
6031;1000011599;CC;Yenileme;30.04.2017;istanbul;Etiler;40;IKSV
6071;1000011699;CC;Kat. Yükseltme;30.04.2017;istanbul;Kadikoy;29;IKSV
6186;1000011963;CC;Yenileme;30.04.2017;istanbul;Beyoglu;53;IKSV
6197;1000011983;CC;Kat. Yükseltme;30.04.2017;istanbul;N/A;32;IKSV
6265;1000012164;FF;Yeni;30.04.2017;istanbul;cekmekoy;36;IKSV
6344;1000012376;CC;Yenileme;30.04.2017;istanbul;Beyoglu;54;IKSV
6521;1000012879;CC;Yeni;30.04.2017;istanbul;Kagithane;40;Internet
6541;1000012936;BB;Kat. Yükseltme;30.04.2017;istanbul;Besiktas;47;IKSV
6654;1000013269;CC;Yenileme;30.04.2017;istanbul;Tesvikiye;57;IKSV
6746;1000013537;AA;Yenileme;30.04.2017;istanbul;Besiktas;70;IKSV
6791;1000013704;AA;Yenileme;30.04.2017;istanbul;N/A;56;IKSV
6807;1000013756;CC;Yenileme;30.04.2017;istanbul;Bostanci;37;IKSV
6859;1000013904;CC;Yenileme;30.04.2017;istanbul;N/A;38;IKSV
6923;1000014106;CC;Yenileme;30.04.2017;istanbul;N/A;44;IKSV
6995;1000014304;FF;Yeni;30.04.2017;istanbul;umraniye;37;IKSV
7188;1000014862;CC;Yeni;30.04.2017;istanbul;Etiler;N/A;Internet
7233;1000015008;CC;Yenileme;30.04.2017;istanbul;uskudar;74;IKSV
7265;1000015134;FF;Yeni;30.04.2017;istanbul;Kadikoy;66;IKSV
7301;1000015278;CC;Kat. İndirme;30.04.2017;istanbul;Bahcelievler;31;IKSV
7351;1000015448;CC;Yenileme;30.04.2017;istanbul;sisli;43;IKSV
7475;1000015854;CC;Yenileme;30.04.2017;istanbul;uskudar;52;IKSV
7505;1000015949;DD;Yenileme;30.04.2017;istanbul;Besiktas;76;IKSV
7538;1000016062;BB;Yenileme;30.04.2017;istanbul;Levent;57;IKSV
7541;1000016080;BB;Yenileme;30.04.2017;istanbul;Erenkoy;44;IKSV
7554;1000016118;CC;Yenileme;30.04.2017;istanbul;Besiktas;47;IKSV
7585;1000016216;CC;Yenileme;30.04.2017;istanbul;Zeytinburnu;42;IKSV
7623;1000016339;CC;Yenileme;30.04.2017;istanbul;Maslak;42;IKSV
7641;1000016411;CC;Yenileme;30.04.2017;istanbul;uskudar;45;IKSV
7692;1000016534;BB;Yenileme;30.04.2017;istanbul;Karakoy;56;IKSV
7707;1000016595;CC;Yenileme;30.04.2017;istanbul;Selamicesme;53;IKSV
7748;1000016738;BB;Yenileme;30.04.2017;istanbul;sisli;52;IKSV
7811;1000016915;CC;Yenileme;30.04.2017;istanbul;Etiler;61;IKSV
7822;1000016959;CC;Kat. Yükseltme;30.04.2017;istanbul;Fatih;98;IKSV
7832;1000017001;CC;Yenileme;30.04.2017;istanbul;uskudar;49;IKSV
7873;1000017137;CC;Yenileme;30.04.2017;istanbul;Besiktas;66;IKSV
7951;1000017415;DD;Yenileme;30.04.2017;istanbul;Tesvikiye;73;IKSV
7970;1000017478;CC;Yeni;30.04.2017;N/A;N/A;44;IKSV
7978;1000017515;CC;Yenileme;30.04.2017;istanbul;Beyoglu;71;IKSV
7988;1000017559;BB;Yenileme;30.04.2017;istanbul;Kadikoy;51;IKSV
8012;1000017639;CC;Yenileme;30.04.2017;istanbul;Kartal;41;IKSV
8045;1000017767;BB;Kat. Yükseltme;30.04.2017;istanbul;Besiktas;38;IKSV
8060;1000017833;CC;Kat. Yükseltme;30.04.2017;Ordu;Merkez;43;IKSV
8277;1000018440;CC;Yenileme;30.04.2017;istanbul;Beyoglu;71;IKSV
8286;1000018479;CC;Yenileme;30.04.2017;istanbul;Kadikoy;49;IKSV
8331;1000018645;CC;Yeni;30.04.2017;Muğla;Bodrum;38;IKSV
8365;1000018752;CC;Yeni;30.04.2017;istanbul;Maslak;55;IKSV
8419;1000018896;AA;Yenileme;30.04.2017;istanbul;Bebek;62;IKSV
8440;1000018956;CC;Yenileme;30.04.2017;istanbul;Kartal;47;IKSV
8459;1000019034;CC;Yenileme;30.04.2017;istanbul;Besiktas;54;IKSV
8479;1000019098;CC;Yeni;30.04.2017;istanbul;Tuzla;36;Internet
8525;1000019231;CC;Kat. Yükseltme;30.04.2017;istanbul;Mecidiyekoy;33;IKSV
8547;1000019302;AA;Yenileme;30.04.2017;istanbul;Gayrettepe;73;IKSV
8563;1000019365;DD;Yenileme;30.04.2017;istanbul;Besiktas;75;IKSV
8571;1000019396;CC;Yenileme;30.04.2017;istanbul;Kadikoy;89;IKSV
8605;1000019527;CC;Yenileme;30.04.2017;istanbul;uskudar;62;IKSV
8664;1000019725;DD;Yenileme;30.04.2017;istanbul;uskudar;86;IKSV
8689;1000019819;CC;Yenileme;30.04.2017;istanbul;Maltepe;31;IKSV
8696;1000019842;CC;Yeni;30.04.2017;istanbul;Atasehir;45;IKSV
8790;1000020129;CC;Yeni;30.04.2017;istanbul;Buyukcekmece;49;IKSV
8867;1000020416;BB;Yenileme;30.04.2017;istanbul;Mecidiyekoy;61;IKSV
8976;1000020706;AA;Yenileme;30.04.2017;istanbul;Kiziltoprak;54;IKSV
8979;1000021083;CC;Kat. Yükseltme;30.04.2017;istanbul;Sariyer;32;IKSV
9169;1000021359;CC;Yenileme;30.04.2017;istanbul;Kadikoy;74;IKSV
9245;1000021589;BB;Yenileme;30.04.2017;istanbul;Caddebostan;60;IKSV
9285;1000021737;BB;Yenileme;30.04.2017;istanbul;cekmekoy;66;IKSV
9309;1000021838;CC;Kat. İndirme;30.04.2017;istanbul;Atakoy;40;IKSV
9327;1000021892;DD;Yenileme;30.04.2017;istanbul;Beyoglu;81;IKSV
9356;1000022001;BB;Yenileme;30.04.2017;istanbul;Eyup;48;IKSV
9414;1000022187;BB;Yenileme;30.04.2017;istanbul;Besiktas;67;IKSV
9476;1000022391;CC;Yenileme;30.04.2017;istanbul;Kadikoy;36;IKSV
9493;1000022449;CC;Yenileme;30.04.2017;istanbul;Besiktas;64;IKSV
9586;1000022721;AA;Yenileme;30.04.2017;istanbul;Beykoz;55;IKSV
9633;1000022873;BB;Yenileme;30.04.2017;istanbul;sisli;54;IKSV
9732;1000023154;CC;Yenileme;30.04.2017;istanbul;Beyoglu;39;IKSV
9790;1000023366;AA;Kat. Yükseltme;30.04.2017;istanbul;Harbiye;81;IKSV
9845;1000023535;BB;Yenileme;30.04.2017;istanbul;Etiler;20;IKSV
9904;1000023762;CC;Yenileme;30.04.2017;istanbul;Etiler;43;IKSV
9965;1000023927;CC;Yenileme;30.04.2017;Sakarya;Adapazari;38;IKSV
9989;1000024013;AA;Yenileme;30.04.2017;istanbul;Suadiye;66;IKSV
10007;1000024068;CC;Yenileme;30.04.2017;istanbul;uskudar;47;IKSV
10008;1000024072;CC;Yenileme;30.04.2017;istanbul;Kadikoy;32;IKSV
10016;1000024109;CC;Yeni;30.04.2017;istanbul;Bebek;60;IKSV
10069;1000024283;AA;Yenileme;30.04.2017;istanbul;Yenikoy;61;IKSV
10070;1000024293;CC;Yeni;30.04.2017;istanbul;Bakirkoy;42;IKSV
10201;1000024752;CC;Yenileme;30.04.2017;istanbul;Tarabya;49;IKSV
10612;1000025467;CC;Kat. Yükseltme;30.04.2017;istanbul;Kadikoy;58;IKSV
10760;1000025682;CC;Yenileme;30.04.2017;istanbul;Kadikoy;62;IKSV
10894;1000025867;DD;Yenileme;30.04.2017;istanbul;Okmeydani;54;IKSV
11126;1000026195;CC;Yeni;30.04.2017;istanbul;Esenler;61;IKSV
11198;1000026314;BB;Yenileme;30.04.2017;istanbul;Bagcilar;49;IKSV
11203;1000026328;BB;Yenileme;30.04.2017;istanbul;Besiktas;64;IKSV
11959;1000027486;AA;Yenileme;30.04.2017;istanbul;Tuzla;68;IKSV
12367;1000028056;AA;Yenileme;30.04.2017;istanbul;Besiktas;46;IKSV
12868;1000028900;CC;Yenileme;30.04.2017;istanbul;Sarigol;66;IKSV
13447;1000029671;CC;Yeni;30.04.2017;istanbul;Levent;42;IKSV
13573;1000029866;DD;Yenileme;30.04.2017;istanbul;Besiktas;86;IKSV
13658;1000030113;BB;Yenileme;30.04.2017;istanbul;Gayrettepe;48;IKSV
14185;1000030954;BB;Yenileme;30.04.2017;istanbul;Caddebostan;54;IKSV
14186;1000030964;BB;Yenileme;30.04.2017;istanbul;Fenerbahce;40;IKSV
14188;1000030982;CC;Yenileme;30.04.2017;istanbul;Adalar;71;IKSV
14229;1000031129;BB;Yenileme;30.04.2017;istanbul;Levent;42;IKSV
14269;1000031234;CC;Yeni;30.04.2017;istanbul;Nisantasi;82;IKSV
14794;1000032152;CC;Yenileme;30.04.2017;Ankara;cankaya;71;IKSV
14833;1000032264;CC;Yenileme;30.04.2017;istanbul;Besiktas;76;IKSV
14840;1000032288;CC;Yenileme;30.04.2017;N/A;N/A;69;IKSV
14858;1000032338;CC;Yenileme;30.04.2017;istanbul;Tesvikiye;68;IKSV
14908;1000032565;CC;Yenileme;30.04.2017;istanbul;Nisantasi;80;IKSV
N/A 141;1000018493;CC;Yenileme;30.04.2017;istanbul;Kadikoy;49;IKSV
N/A 36;1000004268;CC;Yenileme;30.04.2017;istanbul;Topkapi;60;IKSV
N/A 39;1000004319;CC;Yenileme;30.04.2017;istanbul;Kadikoy;34;IKSV
18;1000034481;CC;Yenileme;31.05.2017;istanbul;Beyoglu;74;IKSV
647;1000001047;DD;Yeni;31.05.2017;istanbul;sisli;21;IKSV
649;1000001052;DD;Yeni;31.05.2017;istanbul;Kucukyali;57;IKSV
650;1000001053;FF;Yeni;31.05.2017;istanbul;istinye;30;IKSV
651;1000001056;FF;Yeni;31.05.2017;istanbul;Atasehir;32;IKSV
653;1000001059;CC;Yeni;31.05.2017;istanbul;Kagithane;44;IKSV
654;1000001061;FF;Yeni;31.05.2017;istanbul;Erenkoy;37;IKSV
655;1000001062;DD;Yeni;31.05.2017;istanbul;Tarabya;25;IKSV
656;1000001063;FF;Yeni;31.05.2017;Bursa;Nilufer;N/A;Internet
657;1000001064;FF;Yeni;31.05.2017;istanbul;Mecidiyekoy;35;IKSV
658;1000001065;CC;Yeni;31.05.2017;istanbul;uskudar;43;IKSV
659;1000001066;FF;Yeni;31.05.2017;istanbul;Beyoglu;50;IKSV
660;1000001068;FF;Yeni;31.05.2017;istanbul;Besiktas;48;IKSV
661;1000001070;FF;Yeni;31.05.2017;istanbul;Tesvikiye;31;IKSV
662;1000001071;CC;Yeni;31.05.2017;istanbul;Erenkoy;25;IKSV
664;1000001079;FF;Yeni;31.05.2017;istanbul;istinye;65;IKSV
665;1000001080;FF;Yeni;31.05.2017;istanbul;Etiler;22;IKSV
666;1000001081;FF;Yeni;31.05.2017;istanbul;Besiktas;32;IKSV
667;1000001082;FF;Yeni;31.05.2017;istanbul;Beyoglu;N/A;IKSV
668;1000001083;DD;Yeni;31.05.2017;istanbul;Eyup;26;IKSV
669;1000001085;CC;Yeni;31.05.2017;istanbul;Beyoglu;44;IKSV
670;1000001086;FF;Yeni;31.05.2017;istanbul;Maslak;55;IKSV
671;1000001087;FF;Yeni;31.05.2017;istanbul;cekmekoy;55;IKSV
672;1000001088;FF;Yeni;31.05.2017;istanbul;umraniye;33;IKSV
673;1000001089;FF;Yeni;31.05.2017;istanbul;Bagcilar;35;IKSV
674;1000001090;FF;Yeni;31.05.2017;istanbul;Levent;31;IKSV
675;1000001091;FF;Yeni;31.05.2017;istanbul;Levent;32;IKSV
676;1000001092;FF;Yeni;31.05.2017;istanbul;capa;31;IKSV
677;1000001093;FF;Yeni;31.05.2017;istanbul;Levent;27;IKSV
678;1000001094;FF;Yeni;31.05.2017;istanbul;Levent;36;IKSV
679;1000001095;FF;Yeni;31.05.2017;istanbul;Levent;35;IKSV
680;1000001096;AA;Yeni;31.05.2017;istanbul;Levent;56;IKSV
681;1000001099;FF;Yeni;31.05.2017;istanbul;umraniye;37;IKSV
682;1000001100;CC;Yeni;31.05.2017;istanbul;sisli;34;IKSV
683;1000001101;FF;Yeni;31.05.2017;istanbul;Besiktas;38;IKSV
684;1000001102;DD;Yeni;31.05.2017;istanbul;Beyoglu;24;IKSV
685;1000001103;CC;Yeni;31.05.2017;istanbul;Anadolu;53;IKSV
686;1000001106;DD;Yeni;31.05.2017;istanbul;Sariyer;76;IKSV
687;1000001108;CC;Yeni;31.05.2017;N/A;N/A;40;IKSV
688;1000001111;CC;Yeni;31.05.2017;istanbul;Bebek;85;IKSV
689;1000001113;CC;Yeni;31.05.2017;istanbul;Besiktas;32;IKSV
690;1000001114;FF;Yeni;31.05.2017;istanbul;Sariyer;29;IKSV
691;1000001115;FF;Yeni;31.05.2017;istanbul;Kartal;50;IKSV
692;1000001117;FF;Yeni;31.05.2017;N/A;N/A;28;IKSV
693;1000001121;FF;Yeni;31.05.2017;istanbul;Kadikoy;23;IKSV
695;1000001123;CC;Yeni;31.05.2017;istanbul;Ulus;9;IKSV
696;1000001124;DD;Yeni;31.05.2017;Eskişehir;Odunpazari;23;IKSV
697;1000001125;CC;Yeni;31.05.2017;istanbul;umraniye;29;IKSV
698;1000001126;FF;Yeni;31.05.2017;istanbul;umraniye;52;IKSV
699;1000001127;FF;Yeni;31.05.2017;istanbul;Kabatas;50;IKSV
700;1000001129;FF;Yeni;31.05.2017;istanbul;uskudar;41;IKSV
701;1000001130;FF;Yeni;31.05.2017;istanbul;Sariyer;43;IKSV
703;1000001135;FF;Yeni;31.05.2017;istanbul;sisli;34;IKSV
705;1000001137;DD;Yeni;31.05.2017;istanbul;sisli;71;IKSV
706;1000001138;FF;Yeni;31.05.2017;istanbul;Fatih;33;IKSV
707;1000001140;DD;Yeni;31.05.2017;istanbul;Kagithane;24;IKSV
708;1000001141;FF;Yeni;31.05.2017;istanbul;Merter;31;IKSV
709;1000001142;DD;Yeni;31.05.2017;istanbul;Besiktas;78;IKSV
710;1000001144;DD;Yeni;31.05.2017;istanbul;cengelkoy;26;IKSV
711;1000001145;FF;Yeni;31.05.2017;istanbul;Kartal;26;IKSV
712;1000001146;CC;Yeni;31.05.2017;istanbul;Bakirkoy;28;IKSV
714;1000001148;FF;Yeni;31.05.2017;istanbul;N/A;36;IKSV
715;1000001149;FF;Yeni;31.05.2017;istanbul;N/A;31;IKSV
716;1000001150;FF;Yeni;31.05.2017;istanbul;Besiktas;31;IKSV
717;1000001151;FF;Yeni;31.05.2017;istanbul;Fenerbahce;30;IKSV
718;1000001152;FF;Yeni;31.05.2017;istanbul;umraniye;38;IKSV
719;1000001153;CC;Yeni;31.05.2017;istanbul;N/A;29;IKSV
720;1000001154;FF;Yeni;31.05.2017;Kocaeli;Gebze;34;IKSV
721;1000001155;CC;Yeni;31.05.2017;istanbul;Kartal;44;IKSV
722;1000001156;CC;Yeni;31.05.2017;izmir;uckuyular;63;IKSV
723;1000001158;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
724;1000001159;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
725;1000001160;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
726;1000001161;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
727;1000001162;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
728;1000001163;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
729;1000001164;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
730;1000001165;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
731;1000001166;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
732;1000001167;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
733;1000001168;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
734;1000001169;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
735;1000001170;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
736;1000001171;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
737;1000001172;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
738;1000001173;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
739;1000001174;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
740;1000001175;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
741;1000001176;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
742;1000001177;FF;Yeni;31.05.2017;istanbul;Besiktas;N/A;IKSV
744;1000001179;FF;Yeni;31.05.2017;istanbul;Beyoglu;44;IKSV
745;1000001181;FF;Yeni;31.05.2017;istanbul;Beyoglu;42;IKSV
746;1000001183;CC;Yeni;31.05.2017;istanbul;sisli;50;IKSV
747;1000001185;CC;Yeni;31.05.2017;istanbul;uskudar;40;Internet
1590;1000002486;CC;Yeni;31.05.2017;istanbul;sisli;38;IKSV
1602;1000002505;FF;Yeni;31.05.2017;istanbul;Kartal;25;IKSV
1631;1000002552;CC;Yeni;31.05.2017;istanbul;Etiler;29;IKSV
1632;1000002556;CC;Yeni;31.05.2017;istanbul;Kagithane;34;IKSV
1637;1000002563;DD;Yenileme;31.05.2017;istanbul;sisli;73;IKSV
1669;1000002613;AA;Yenileme;31.05.2017;istanbul;uskudar;N/A;IKSV
1692;1000002647;CC;Kat. Yükseltme;31.05.2017;istanbul;Besiktas;37;IKSV
1803;1000002841;CC;Yenileme;31.05.2017;istanbul;Kadikoy;33;IKSV
2188;1000003502;CC;Yeni;31.05.2017;istanbul;Maslak;50;Internet
2309;1000003722;BB;Yenileme;31.05.2017;N/A;N/A;76;IKSV
2312;1000003730;BB;Yenileme;31.05.2017;istanbul;Besiktas;40;IKSV
2320;1000003744;CC;Yenileme;31.05.2017;istanbul;sisli;64;IKSV
2325;1000003759;CC;Yenileme;31.05.2017;istanbul;uskudar;61;IKSV
